timestamp_unix,timestamp_polar_ns,sample_index,ecg_uv
1778560058.089436,599616371576670346,42121,-19
1778560058.097128,599616371584362653,42121,2
1778560058.104821,599616371592054960,42121,24
1778560058.112513,599616371599747267,42121,55
1778560058.120205,599616371607439574,42121,87
1778560058.127898,599616371615131881,42121,123
1778560058.135590,599616371622824188,42121,162
1778560058.143282,599616371630516495,42121,196
1778560058.150975,599616371638208802,42121,225
1778560058.158667,599616371645901109,42121,242
1778560058.166359,599616371653593416,42121,247
1778560058.174052,599616371661285723,42121,237
1778560058.181744,599616371668978030,42121,206
1778560058.189436,599616371676670337,42121,135
1778560058.197129,599616371684362644,42121,36
1778560058.204821,599616371692054951,42121,-72
1778560058.212513,599616371699747258,42121,-169
1778560058.220205,599616371707439565,42121,-242
1778560058.227898,599616371715131872,42121,-295
1778560058.235590,599616371722824179,42121,-327
1778560058.243282,599616371730516486,42121,-346
1778560058.275417,599616371737942177,42194,-356
1778560058.283109,599616371745634484,42194,-356
1778560058.290801,599616371753326791,42194,-354
1778560058.298493,599616371761019098,42194,-346
1778560058.306186,599616371768711405,42194,-339
1778560058.313878,599616371776403712,42194,-337
1778560058.321570,599616371784096019,42194,-334
1778560058.329263,599616371791788326,42194,-332
1778560058.336955,599616371799480633,42194,-327
1778560058.344647,599616371807172940,42194,-320
1778560058.352340,599616371814865247,42194,-312
1778560058.360032,599616371822557554,42194,-303
1778560058.367724,599616371830249861,42194,-293
1778560058.375417,599616371837942168,42194,-286
1778560058.383109,599616371845634475,42194,-278
1778560058.390801,599616371853326782,42194,-266
1778560058.398494,599616371861019089,42194,-257
1778560058.406186,599616371868711396,42194,-249
1778560058.413878,599616371876403703,42194,-244
1778560058.421571,599616371884096010,42194,-240
1778560058.429263,599616371891788317,42194,-235
1778560058.436955,599616371899480624,42194,-230
1778560058.444647,599616371907172931,42194,-225
1778560058.452340,599616371914865238,42194,-225
1778560058.460032,599616371922557545,42194,-225
1778560058.467724,599616371930249852,42194,-223
1778560058.475417,599616371937942159,42194,-223
1778560058.483109,599616371945634466,42194,-223
1778560058.490801,599616371953326773,42194,-220
1778560058.498493,599616371961019080,42194,-218
1778560058.506186,599616371968711387,42194,-218
1778560058.513878,599616371976403694,42194,-220
1778560058.521570,599616371984096001,42194,-218
1778560058.529263,599616371991788308,42194,-213
1778560058.536955,599616371999480615,42194,-206
1778560058.544647,599616372007172922,42194,-208
1778560058.552340,599616372014865229,42194,-210
1778560058.560032,599616372022557536,42194,-206
1778560058.567724,599616372030249843,42194,-198
1778560058.575417,599616372037942150,42194,-198
1778560058.583109,599616372045634457,42194,-198
1778560058.590801,599616372053326764,42194,-196
1778560058.598494,599616372061019071,42194,-194
1778560058.606186,599616372068711378,42194,-196
1778560058.613878,599616372076403685,42194,-194
1778560058.621570,599616372084095992,42194,-191
1778560058.629263,599616372091788299,42194,-194
1778560058.636955,599616372099480606,42194,-194
1778560058.644647,599616372107172913,42194,-198
1778560058.652340,599616372114865220,42194,-208
1778560058.660032,599616372122557527,42194,-208
1778560058.667724,599616372130249834,42194,-189
1778560058.675416,599616372137942141,42194,-160
1778560058.683109,599616372145634448,42194,-145
1778560058.690801,599616372153326755,42194,-150
1778560058.698493,599616372161019062,42194,-150
1778560058.706186,599616372168711369,42194,-145
1778560058.713878,599616372176403676,42194,-160
1778560058.721570,599616372184095983,42194,-177
1778560058.729263,599616372191788290,42194,-181
1778560058.736955,599616372199480597,42194,-177
1778560058.744647,599616372207172904,42194,-177
1778560058.752340,599616372214865211,42194,-174
1778560058.760032,599616372222557518,42194,-172
1778560058.767724,599616372230249825,42194,-167
1778560058.775417,599616372237942132,42194,-145
1778560058.783109,599616372245634439,42194,-87
1778560058.790801,599616372253326746,42194,-9
1778560058.798493,599616372261019053,42194,116
1778560058.806186,599616372268711360,42194,448
1778560058.813878,599616372276403667,42194,691
1778560058.821570,599616372284095974,42194,60
1778560058.829263,599616372291788281,42194,-788
1778560058.815178,599616372299224146,42267,-521
1778560058.822870,599616372306916453,42267,-12
1778560058.830563,599616372314608760,42267,-189
1778560058.838255,599616372322301067,42267,-298
1778560058.845947,599616372329993374,42267,-147
1778560058.853640,599616372337685681,42267,-162
1778560058.861332,599616372345377988,42267,-218
1778560058.869024,599616372353070295,42267,-167
1778560058.876717,599616372360762602,42267,-145
1778560058.884409,599616372368454909,42267,-167
1778560058.892101,599616372376147216,42267,-155
1778560058.899794,599616372383839523,42267,-140
1778560058.907486,599616372391531830,42267,-138
1778560058.915178,599616372399224137,42267,-130
1778560058.922870,599616372406916444,42267,-118
1778560058.930563,599616372414608751,42267,-116
1778560058.938255,599616372422301058,42267,-109
1778560058.945947,599616372429993365,42267,-97
1778560058.953640,599616372437685672,42267,-82
1778560058.961332,599616372445377979,42267,-75
1778560058.969024,599616372453070286,42267,-63
1778560058.976717,599616372460762593,42267,-43
1778560058.984409,599616372468454900,42267,-26
1778560058.992101,599616372476147207,42267,-9
1778560058.999794,599616372483839514,42267,16
1778560059.007486,599616372491531821,42267,43
1778560059.015178,599616372499224128,42267,77
1778560059.022871,599616372506916435,42267,111
1778560059.030563,599616372514608742,42267,145
1778560059.038255,599616372522301049,42267,177
1778560059.045947,599616372529993356,42267,201
1778560059.053640,599616372537685663,42267,215
1778560059.061332,599616372545377970,42267,220
1778560059.069024,599616372553070277,42267,206
1778560059.076717,599616372560762584,42267,169
1778560059.084409,599616372568454891,42267,104
1778560059.092101,599616372576147198,42267,12
1778560059.099793,599616372583839505,42267,-84
1778560059.107486,599616372591531812,42267,-164
1778560059.115178,599616372599224119,42267,-227
1778560059.122870,599616372606916426,42267,-276
1778560059.130563,599616372614608733,42267,-305
1778560059.138255,599616372622301040,42267,-320
1778560059.145947,599616372629993347,42267,-327
1778560059.153640,599616372637685654,42267,-324
1778560059.161332,599616372645377961,42267,-320
1778560059.169024,599616372653070268,42267,-315
1778560059.176717,599616372660762575,42267,-312
1778560059.184409,599616372668454882,42267,-305
1778560059.192101,599616372676147189,42267,-298
1778560059.199794,599616372683839496,42267,-293
1778560059.207486,599616372691531803,42267,-288
1778560059.215178,599616372699224110,42267,-283
1778560059.222870,599616372706916417,42267,-278
1778560059.230563,599616372714608724,42267,-276
1778560059.238255,599616372722301031,42267,-269
1778560059.245947,599616372729993338,42267,-259
1778560059.253640,599616372737685645,42267,-254
1778560059.261332,599616372745377952,42267,-249
1778560059.269024,599616372753070259,42267,-244
1778560059.276716,599616372760762566,42267,-242
1778560059.284409,599616372768454873,42267,-235
1778560059.292101,599616372776147180,42267,-227
1778560059.299793,599616372783839487,42267,-225
1778560059.307486,599616372791531794,42267,-225
1778560059.315178,599616372799224101,42267,-218
1778560059.322870,599616372806916408,42267,-210
1778560059.330563,599616372814608715,42267,-210
1778560059.338255,599616372822301022,42267,-213
1778560059.345947,599616372829993329,42267,-208
1778560059.353640,599616372837685636,42267,-206
1778560059.361332,599616372845377943,42267,-206
1778560059.369024,599616372853070250,42267,-203
1778560059.355555,599616372860501032,42340,-201
1778560059.363247,599616372868193339,42340,-203
1778560059.370939,599616372875885646,42340,-206
1778560059.378632,599616372883577953,42340,-201
1778560059.386324,599616372891270260,42340,-196
1778560059.394016,599616372898962567,42340,-196
1778560059.401709,599616372906654874,42340,-196
1778560059.409401,599616372914347181,42340,-196
1778560059.417093,599616372922039488,42340,-194
1778560059.424786,599616372929731795,42340,-191
1778560059.432478,599616372937424102,42340,-189
1778560059.440170,599616372945116409,42340,-189
1778560059.447862,599616372952808716,42340,-186
1778560059.455555,599616372960501023,42340,-186
1778560059.463247,599616372968193330,42340,-186
1778560059.470939,599616372975885637,42340,-184
1778560059.478632,599616372983577944,42340,-184
1778560059.486324,599616372991270251,42340,-184
1778560059.494016,599616372998962558,42340,-181
1778560059.501709,599616373006654865,42340,-181
1778560059.509401,599616373014347172,42340,-181
1778560059.517093,599616373022039479,42340,-179
1778560059.524786,599616373029731786,42340,-177
1778560059.532478,599616373037424093,42340,-174
1778560059.540170,599616373045116400,42340,-177
1778560059.547863,599616373052808707,42340,-174
1778560059.555555,599616373060501014,42340,-172
1778560059.563247,599616373068193321,42340,-172
1778560059.570939,599616373075885628,42340,-172
1778560059.578632,599616373083577935,42340,-172
1778560059.586324,599616373091270242,42340,-172
1778560059.594016,599616373098962549,42340,-174
1778560059.601709,599616373106654856,42340,-181
1778560059.609401,599616373114347163,42340,-184
1778560059.617093,599616373122039470,42340,-177
1778560059.624786,599616373129731777,42340,-157
1778560059.632478,599616373137424084,42340,-133
1778560059.640170,599616373145116391,42340,-128
1778560059.647862,599616373152808698,42340,-135
1778560059.655555,599616373160501005,42340,-133
1778560059.663247,599616373168193312,42340,-138
1778560059.670939,599616373175885619,42340,-162
1778560059.678632,599616373183577926,42340,-177
1778560059.686324,599616373191270233,42340,-169
1778560059.694016,599616373198962540,42340,-164
1778560059.701709,599616373206654847,42340,-167
1778560059.709401,599616373214347154,42340,-167
1778560059.717093,599616373222039461,42340,-164
1778560059.724786,599616373229731768,42340,-152
1778560059.732478,599616373237424075,42340,-116
1778560059.740170,599616373245116382,42340,-55
1778560059.747863,599616373252808689,42340,55
1778560059.755555,599616373260500996,42340,380
1778560059.763247,599616373268193303,42340,809
1778560059.770939,599616373275885610,42340,475
1778560059.778632,599616373283577917,42340,-562
1778560059.786324,599616373291270224,42340,-732
1778560059.794016,599616373298962531,42340,-118
1778560059.801709,599616373306654838,42340,-94
1778560059.809401,599616373314347145,42340,-324
1778560059.817093,599616373322039452,42340,-208
1778560059.824785,599616373329731759,42340,-147
1778560059.832478,599616373337424066,42340,-227
1778560059.840170,599616373345116373,42340,-203
1778560059.847862,599616373352808680,42340,-160
1778560059.855555,599616373360500987,42340,-179
1778560059.863247,599616373368193294,42340,-177
1778560059.870939,599616373375885601,42340,-155
1778560059.878632,599616373383577908,42340,-152
1778560059.886324,599616373391270215,42340,-150
1778560059.894016,599616373398962522,42340,-138
1778560059.901709,599616373406654829,42340,-130
1778560059.909401,599616373414347136,42340,-126
1778560059.941123,599616373421788088,42413,-116
1778560059.948816,599616373429480395,42413,-104
1778560059.956508,599616373437172702,42413,-92
1778560059.964200,599616373444865009,42413,-80
1778560059.971893,599616373452557316,42413,-67
1778560059.979585,599616373460249623,42413,-55
1778560059.987277,599616373467941930,42413,-33
1778560059.994970,599616373475634237,42413,-7
1778560060.002662,599616373483326544,42413,14
1778560060.010354,599616373491018851,42413,43
1778560060.018047,599616373498711158,42413,77
1778560060.025739,599616373506403465,42413,111
1778560060.033431,599616373514095772,42413,143
1778560060.041123,599616373521788079,42413,172
1778560060.048816,599616373529480386,42413,191
1778560060.056508,599616373537172693,42413,201
1778560060.064200,599616373544865000,42413,198
1778560060.071893,599616373552557307,42413,177
1778560060.079585,599616373560249614,42413,128
1778560060.087277,599616373567941921,42413,53
1778560060.094970,599616373575634228,42413,-41
1778560060.102662,599616373583326535,42413,-133
1778560060.110354,599616373591018842,42413,-208
1778560060.118047,599616373598711149,42413,-266
1778560060.125739,599616373606403456,42413,-303
1778560060.133431,599616373614095763,42413,-324
1778560060.141124,599616373621788070,42413,-337
1778560060.148816,599616373629480377,42413,-341
1778560060.156508,599616373637172684,42413,-341
1778560060.164200,599616373644864991,42413,-337
1778560060.171893,599616373652557298,42413,-329
1778560060.179585,599616373660249605,42413,-322
1778560060.187277,599616373667941912,42413,-317
1778560060.194970,599616373675634219,42413,-312
1778560060.202662,599616373683326526,42413,-307
1778560060.210354,599616373691018833,42413,-300
1778560060.218046,599616373698711140,42413,-295
1778560060.225739,599616373706403447,42413,-288
1778560060.233431,599616373714095754,42413,-281
1778560060.241123,599616373721788061,42413,-274
1778560060.248816,599616373729480368,42413,-269
1778560060.256508,599616373737172675,42413,-261
1778560060.264200,599616373744864982,42413,-254
1778560060.271893,599616373752557289,42413,-252
1778560060.279585,599616373760249596,42413,-247
1778560060.287277,599616373767941903,42413,-240
1778560060.294970,599616373775634210,42413,-235
1778560060.302662,599616373783326517,42413,-230
1778560060.310354,599616373791018824,42413,-227
1778560060.318047,599616373798711131,42413,-227
1778560060.325739,599616373806403438,42413,-225
1778560060.333431,599616373814095745,42413,-223
1778560060.341123,599616373821788052,42413,-223
1778560060.348816,599616373829480359,42413,-220
1778560060.356508,599616373837172666,42413,-218
1778560060.364200,599616373844864973,42413,-218
1778560060.371893,599616373852557280,42413,-213
1778560060.379585,599616373860249587,42413,-213
1778560060.387277,599616373867941894,42413,-213
1778560060.394970,599616373875634201,42413,-210
1778560060.402662,599616373883326508,42413,-208
1778560060.410354,599616373891018815,42413,-206
1778560060.418046,599616373898711122,42413,-203
1778560060.425739,599616373906403429,42413,-201
1778560060.433431,599616373914095736,42413,-198
1778560060.441123,599616373921788043,42413,-198
1778560060.448816,599616373929480350,42413,-196
1778560060.456508,599616373937172657,42413,-194
1778560060.464200,599616373944864964,42413,-191
1778560060.471893,599616373952557271,42413,-189
1778560060.479585,599616373960249578,42413,-191
1778560060.487277,599616373967941885,42413,-191
1778560060.494970,599616373975634192,42413,-186
1778560060.524601,599616373983044626,42486,-181
1778560060.532293,599616373990736933,42486,-181
1778560060.539986,599616373998429240,42486,-184
1778560060.547678,599616374006121547,42486,-181
1778560060.555370,599616374013813854,42486,-179
1778560060.563062,599616374021506161,42486,-177
1778560060.570755,599616374029198468,42486,-177
1778560060.578447,599616374036890775,42486,-177
1778560060.586139,599616374044583082,42486,-179
1778560060.593832,599616374052275389,42486,-177
1778560060.601524,599616374059967696,42486,-177
1778560060.609216,599616374067660003,42486,-174
1778560060.616909,599616374075352310,42486,-172
1778560060.624601,599616374083044617,42486,-169
1778560060.632293,599616374090736924,42486,-169
1778560060.639986,599616374098429231,42486,-169
1778560060.647678,599616374106121538,42486,-167
1778560060.655370,599616374113813845,42486,-167
1778560060.663063,599616374121506152,42486,-164
1778560060.670755,599616374129198459,42486,-164
1778560060.678447,599616374136890766,42486,-167
1778560060.686139,599616374144583073,42486,-167
1778560060.693832,599616374152275380,42486,-167
1778560060.701524,599616374159967687,42486,-172
1778560060.709216,599616374167659994,42486,-174
1778560060.716909,599616374175352301,42486,-164
1778560060.724601,599616374183044608,42486,-143
1778560060.732293,599616374190736915,42486,-123
1778560060.739985,599616374198429222,42486,-126
1778560060.747678,599616374206121529,42486,-128
1778560060.755370,599616374213813836,42486,-126
1778560060.763062,599616374221506143,42486,-138
1778560060.770755,599616374229198450,42486,-162
1778560060.778447,599616374236890757,42486,-167
1778560060.786139,599616374244583064,42486,-157
1778560060.793832,599616374252275371,42486,-155
1778560060.801524,599616374259967678,42486,-160
1778560060.809216,599616374267659985,42486,-157
1778560060.816909,599616374275352292,42486,-155
1778560060.824601,599616374283044599,42486,-138
1778560060.832293,599616374290736906,42486,-97
1778560060.839986,599616374298429213,42486,-31
1778560060.847678,599616374306121520,42486,128
1778560060.855370,599616374313813827,42486,545
1778560060.863062,599616374321506134,42486,853
1778560060.870755,599616374329198441,42486,184
1778560060.878447,599616374336890748,42486,-756
1778560060.886139,599616374344583055,42486,-533
1778560060.893832,599616374352275362,42486,-12
1778560060.901524,599616374359967669,42486,-191
1778560060.909216,599616374367659976,42486,-307
1778560060.916909,599616374375352283,42486,-150
1778560060.924601,599616374383044590,42486,-164
1778560060.932293,599616374390736897,42486,-223
1778560060.939986,599616374398429204,42486,-174
1778560060.947678,599616374406121511,42486,-155
1778560060.955370,599616374413813818,42486,-172
1778560060.963063,599616374421506125,42486,-157
1778560060.970755,599616374429198432,42486,-143
1778560060.978447,599616374436890739,42486,-143
1778560060.986139,599616374444583046,42486,-130
1778560060.993832,599616374452275353,42486,-121
1778560061.001524,599616374459967660,42486,-121
1778560061.009216,599616374467659967,42486,-113
1778560061.016909,599616374475352274,42486,-97
1778560061.024601,599616374483044581,42486,-82
1778560061.032293,599616374490736888,42486,-75
1778560061.039986,599616374498429195,42486,-67
1778560061.047678,599616374506121502,42486,-55
1778560061.055370,599616374513813809,42486,-33
1778560061.063062,599616374521506116,42486,-7
1778560061.070755,599616374529198423,42486,12
1778560061.078447,599616374536890730,42486,36
1778560061.064124,599616374544331682,42559,65
1778560061.071816,599616374552023989,42559,99
1778560061.079509,599616374559716296,42559,133
1778560061.087201,599616374567408603,42559,169
1778560061.094893,599616374575100910,42559,191
1778560061.102586,599616374582793217,42559,206
1778560061.110278,599616374590485524,42559,213
1778560061.117970,599616374598177831,42559,210
1778560061.125663,599616374605870138,42559,189
1778560061.133355,599616374613562445,42559,138
1778560061.141047,599616374621254752,42559,58
1778560061.148740,599616374628947059,42559,-41
1778560061.156432,599616374636639366,42559,-135
1778560061.164124,599616374644331673,42559,-206
1778560061.171816,599616374652023980,42559,-264
1778560061.179509,599616374659716287,42559,-305
1778560061.187201,599616374667408594,42559,-324
1778560061.194893,599616374675100901,42559,-332
1778560061.202586,599616374682793208,42559,-334
1778560061.210278,599616374690485515,42559,-334
1778560061.217970,599616374698177822,42559,-332
1778560061.225662,599616374705870129,42559,-324
1778560061.233355,599616374713562436,42559,-320
1778560061.241047,599616374721254743,42559,-315
1778560061.248739,599616374728947050,42559,-310
1778560061.256432,599616374736639357,42559,-305
1778560061.264124,599616374744331664,42559,-300
1778560061.271816,599616374752023971,42559,-291
1778560061.279509,599616374759716278,42559,-283
1778560061.287201,599616374767408585,42559,-278
1778560061.294893,599616374775100892,42559,-269
1778560061.302586,599616374782793199,42559,-261
1778560061.310278,599616374790485506,42559,-257
1778560061.317970,599616374798177813,42559,-247
1778560061.325663,599616374805870120,42559,-244
1778560061.333355,599616374813562427,42559,-247
1778560061.341047,599616374821254734,42559,-237
1778560061.348739,599616374828947041,42559,-230
1778560061.356432,599616374836639348,42559,-230
1778560061.364124,599616374844331655,42559,-227
1778560061.371816,599616374852023962,42559,-225
1778560061.379509,599616374859716269,42559,-223
1778560061.387201,599616374867408576,42559,-218
1778560061.394893,599616374875100883,42559,-223
1778560061.402586,599616374882793190,42559,-225
1778560061.410278,599616374890485497,42559,-220
1778560061.417970,599616374898177804,42559,-215
1778560061.425663,599616374905870111,42559,-215
1778560061.433355,599616374913562418,42559,-213
1778560061.441047,599616374921254725,42559,-208
1778560061.448740,599616374928947032,42559,-208
1778560061.456432,599616374936639339,42559,-208
1778560061.464124,599616374944331646,42559,-203
1778560061.471816,599616374952023953,42559,-201
1778560061.479509,599616374959716260,42559,-201
1778560061.487201,599616374967408567,42559,-201
1778560061.494893,599616374975100874,42559,-198
1778560061.502586,599616374982793181,42559,-194
1778560061.510278,599616374990485488,42559,-194
1778560061.517970,599616374998177795,42559,-191
1778560061.525662,599616375005870102,42559,-186
1778560061.533355,599616375013562409,42559,-184
1778560061.541047,599616375021254716,42559,-186
1778560061.548739,599616375028947023,42559,-186
1778560061.556432,599616375036639330,42559,-181
1778560061.564124,599616375044331637,42559,-179
1778560061.571816,599616375052023944,42559,-177
1778560061.579509,599616375059716251,42559,-177
1778560061.587201,599616375067408558,42559,-174
1778560061.594893,599616375075100865,42559,-174
1778560061.602586,599616375082793172,42559,-172
1778560061.610278,599616375090485479,42559,-172
1778560061.617970,599616375098177786,42559,-169
1778560061.649428,599616375105588220,42632,-169
1778560061.657120,599616375113280527,42632,-169
1778560061.664813,599616375120972834,42632,-172
1778560061.672505,599616375128665141,42632,-174
1778560061.680197,599616375136357448,42632,-179
1778560061.687889,599616375144049755,42632,-172
1778560061.695582,599616375151742062,42632,-150
1778560061.703274,599616375159434369,42632,-130
1778560061.710966,599616375167126676,42632,-128
1778560061.718659,599616375174818983,42632,-135
1778560061.726351,599616375182511290,42632,-130
1778560061.734043,599616375190203597,42632,-135
1778560061.741735,599616375197895904,42632,-160
1778560061.749428,599616375205588211,42632,-174
1778560061.757120,599616375213280518,42632,-164
1778560061.764812,599616375220972825,42632,-160
1778560061.772505,599616375228665132,42632,-162
1778560061.780197,599616375236357439,42632,-162
1778560061.787889,599616375244049746,42632,-155
1778560061.795582,599616375251742053,42632,-143
1778560061.803274,599616375259434360,42632,-104
1778560061.810966,599616375267126667,42632,-33
1778560061.818659,599616375274818974,42632,99
1778560061.826351,599616375282511281,42632,451
1778560061.834043,599616375290203588,42632,824
1778560061.841736,599616375297895895,42632,339
1778560061.849428,599616375305588202,42632,-686
1778560061.857120,599616375313280509,42632,-671
1778560061.864812,599616375320972816,42632,-53
1778560061.872505,599616375328665123,42632,-118
1778560061.880197,599616375336357430,42632,-310
1778560061.887889,599616375344049737,42632,-167
1778560061.895582,599616375351742044,42632,-140
1778560061.903274,599616375359434351,42632,-215
1778560061.910966,599616375367126658,42632,-174
1778560061.918659,599616375374818965,42632,-143
1778560061.926351,599616375382511272,42632,-164
1778560061.934043,599616375390203579,42632,-157
1778560061.941736,599616375397895886,42632,-135
1778560061.949428,599616375405588193,42632,-135
1778560061.957120,599616375413280500,42632,-130
1778560061.964813,599616375420972807,42632,-118
1778560061.972505,599616375428665114,42632,-111
1778560061.980197,599616375436357421,42632,-104
1778560061.987889,599616375444049728,42632,-94
1778560061.995582,599616375451742035,42632,-82
1778560062.003274,599616375459434342,42632,-70
1778560062.010966,599616375467126649,42632,-55
1778560062.018659,599616375474818956,42632,-41
1778560062.026351,599616375482511263,42632,-26
1778560062.034043,599616375490203570,42632,-4
1778560062.041736,599616375497895877,42632,21
1778560062.049428,599616375505588184,42632,46
1778560062.057120,599616375513280491,42632,75
1778560062.064812,599616375520972798,42632,111
1778560062.072505,599616375528665105,42632,145
1778560062.080197,599616375536357412,42632,177
1778560062.087889,599616375544049719,42632,208
1778560062.095582,599616375551742026,42632,230
1778560062.103274,599616375559434333,42632,242
1778560062.110966,599616375567126640,42632,237
1778560062.118659,599616375574818947,42632,213
1778560062.126351,599616375582511254,42632,160
1778560062.134043,599616375590203561,42632,77
1778560062.141736,599616375597895868,42632,-21
1778560062.149428,599616375605588175,42632,-118
1778560062.157120,599616375613280482,42632,-198
1778560062.164813,599616375620972789,42632,-257
1778560062.172505,599616375628665096,42632,-298
1778560062.180197,599616375636357403,42632,-327
1778560062.187889,599616375644049710,42632,-334
1778560062.195582,599616375651742017,42632,-334
1778560062.203274,599616375659434324,42632,-334
1778560062.190528,599616375666875276,42705,-334
1778560062.198220,599616375674567583,42705,-329
1778560062.205913,599616375682259890,42705,-322
1778560062.213605,599616375689952197,42705,-317
1778560062.221297,599616375697644504,42705,-312
1778560062.228990,599616375705336811,42705,-310
1778560062.236682,599616375713029118,42705,-305
1778560062.244374,599616375720721425,42705,-293
1778560062.252067,599616375728413732,42705,-286
1778560062.259759,599616375736106039,42705,-281
1778560062.267451,599616375743798346,42705,-271
1778560062.275144,599616375751490653,42705,-264
1778560062.282836,599616375759182960,42705,-259
1778560062.290528,599616375766875267,42705,-249
1778560062.298220,599616375774567574,42705,-240
1778560062.305913,599616375782259881,42705,-235
1778560062.313605,599616375789952188,42705,-227
1778560062.321297,599616375797644495,42705,-223
1778560062.328990,599616375805336802,42705,-220
1778560062.336682,599616375813029109,42705,-218
1778560062.344374,599616375820721416,42705,-213
1778560062.352067,599616375828413723,42705,-213
1778560062.359759,599616375836106030,42705,-210
1778560062.367451,599616375843798337,42705,-213
1778560062.375144,599616375851490644,42705,-210
1778560062.382836,599616375859182951,42705,-208
1778560062.390528,599616375866875258,42705,-208
1778560062.398221,599616375874567565,42705,-208
1778560062.405913,599616375882259872,42705,-206
1778560062.413605,599616375889952179,42705,-203
1778560062.421297,599616375897644486,42705,-203
1778560062.428990,599616375905336793,42705,-201
1778560062.436682,599616375913029100,42705,-196
1778560062.444374,599616375920721407,42705,-196
1778560062.452067,599616375928413714,42705,-198
1778560062.459759,599616375936106021,42705,-196
1778560062.467451,599616375943798328,42705,-191
1778560062.475143,599616375951490635,42705,-186
1778560062.482836,599616375959182942,42705,-184
1778560062.490528,599616375966875249,42705,-189
1778560062.498220,599616375974567556,42705,-196
1778560062.505913,599616375982259863,42705,-191
1778560062.513605,599616375989952170,42705,-189
1778560062.521297,599616375997644477,42705,-184
1778560062.528990,599616376005336784,42705,-169
1778560062.536682,599616376013029091,42705,-167
1778560062.544374,599616376020721398,42705,-186
1778560062.552067,599616376028413705,42705,-191
1778560062.559759,599616376036106012,42705,-181
1778560062.567451,599616376043798319,42705,-177
1778560062.575144,599616376051490626,42705,-177
1778560062.582836,599616376059182933,42705,-181
1778560062.590528,599616376066875240,42705,-189
1778560062.598220,599616376074567547,42705,-189
1778560062.605913,599616376082259854,42705,-177
1778560062.613605,599616376089952161,42705,-177
1778560062.621297,599616376097644468,42705,-181
1778560062.628990,599616376105336775,42705,-181
1778560062.636682,599616376113029082,42705,-189
1778560062.644374,599616376120721389,42705,-194
1778560062.652066,599616376128413696,42705,-177
1778560062.659759,599616376136106003,42705,-143
1778560062.667451,599616376143798310,42705,-133
1778560062.675143,599616376151490617,42705,-145
1778560062.682836,599616376159182924,42705,-147
1778560062.690528,599616376166875231,42705,-145
1778560062.698220,599616376174567538,42705,-167
1778560062.705913,599616376182259845,42705,-184
1778560062.713605,599616376189952152,42705,-177
1778560062.721297,599616376197644459,42705,-169
1778560062.728990,599616376205336766,42705,-174
1778560062.736682,599616376213029073,42705,-172
1778560062.744374,599616376220721380,42705,-169
1778560062.730377,599616376228162332,42778,-157
1778560062.738069,599616376235854639,42778,-113
1778560062.745762,599616376243546946,42778,-41
1778560062.753454,599616376251239253,42778,82
1778560062.761146,599616376258931560,42778,404
1778560062.768838,599616376266623867,42778,795
1778560062.776531,599616376274316174,42778,383
1778560062.784223,599616376282008481,42778,-662
1778560062.791915,599616376289700788,42778,-725
1778560062.799608,599616376297393095,42778,-70
1778560062.807300,599616376305085402,42778,-92
1778560062.814992,599616376312777709,42778,-317
1778560062.822685,599616376320470016,42778,-174
1778560062.830377,599616376328162323,42778,-128
1778560062.838069,599616376335854630,42778,-213
1778560062.845762,599616376343546937,42778,-181
1778560062.853454,599616376351239244,42778,-138
1778560062.861146,599616376358931551,42778,-157
1778560062.868839,599616376366623858,42778,-147
1778560062.876531,599616376374316165,42778,-123
1778560062.884223,599616376382008472,42778,-123
1778560062.891915,599616376389700779,42778,-118
1778560062.899608,599616376397393086,42778,-104
1778560062.907300,599616376405085393,42778,-97
1778560062.914992,599616376412777700,42778,-87
1778560062.922685,599616376420470007,42778,-77
1778560062.930377,599616376428162314,42778,-67
1778560062.938069,599616376435854621,42778,-53
1778560062.945761,599616376443546928,42778,-38
1778560062.953454,599616376451239235,42778,-26
1778560062.961146,599616376458931542,42778,-7
1778560062.968838,599616376466623849,42778,14
1778560062.976531,599616376474316156,42778,38
1778560062.984223,599616376482008463,42778,63
1778560062.991915,599616376489700770,42778,92
1778560062.999608,599616376497393077,42778,126
1778560063.007300,599616376505085384,42778,160
1778560063.014992,599616376512777691,42778,191
1778560063.022685,599616376520469998,42778,220
1778560063.030377,599616376528162305,42778,240
1778560063.038069,599616376535854612,42778,247
1778560063.045762,599616376543546919,42778,247
1778560063.053454,599616376551239226,42778,230
1778560063.061146,599616376558931533,42778,181
1778560063.068838,599616376566623840,42778,99
1778560063.076531,599616376574316147,42778,2
1778560063.084223,599616376582008454,42778,-92
1778560063.091915,599616376589700761,42778,-174
1778560063.099608,599616376597393068,42778,-237
1778560063.107300,599616376605085375,42778,-281
1778560063.114992,599616376612777682,42778,-307
1778560063.122685,599616376620469989,42778,-320
1778560063.130377,599616376628162296,42778,-324
1778560063.138069,599616376635854603,42778,-324
1778560063.145761,599616376643546910,42778,-320
1778560063.153454,599616376651239217,42778,-317
1778560063.161146,599616376658931524,42778,-312
1778560063.168839,599616376666623831,42778,-307
1778560063.176531,599616376674316138,42778,-300
1778560063.184223,599616376682008445,42778,-295
1778560063.191915,599616376689700752,42778,-288
1778560063.199608,599616376697393059,42778,-278
1778560063.207300,599616376705085366,42778,-271
1778560063.214992,599616376712777673,42778,-266
