timestamp_unix,timestamp_polar_ns,sample_index,x_mg,y_mg,z_mg,vm_mg
1778560069.948447,599616384284585646,8532,-1015.0,-29.0,-120.0,1022.48
1778560069.988447,599616384324585646,8532,-1014.0,-32.0,-125.0,1022.18
1778560070.028447,599616384364585646,8532,-1013.0,-28.0,-124.0,1020.95
1778560070.068447,599616384404585646,8532,-1016.0,-27.0,-123.0,1023.77
1778560070.108447,599616384444585646,8532,-1014.0,-26.0,-123.0,1021.76
1778560070.148447,599616384484585646,8532,-1014.0,-30.0,-124.0,1021.99
1778560070.188447,599616384524585646,8532,-1014.0,-29.0,-125.0,1022.09
1778560070.228447,599616384564585646,8532,-1014.0,-28.0,-123.0,1021.82
1778560070.268447,599616384604585646,8532,-1015.0,-31.0,-123.0,1022.9
1778560070.308447,599616384644585646,8532,-1014.0,-27.0,-123.0,1021.79
1778560070.348447,599616384684585646,8532,-1014.0,-30.0,-122.0,1021.75
1778560070.388447,599616384724585646,8532,-1014.0,-29.0,-122.0,1021.72
1778560070.428447,599616384764585646,8532,-1015.0,-29.0,-124.0,1022.96
1778560070.468447,599616384804585646,8532,-1013.0,-29.0,-121.0,1020.61
1778560070.508447,599616384844585646,8532,-1015.0,-24.0,-127.0,1023.2
1778560070.548447,599616384884585646,8532,-1010.0,-28.0,-117.0,1017.14
1778560070.588447,599616384924585646,8532,-1015.0,-26.0,-123.0,1022.76
1778560070.628447,599616384964585646,8532,-1014.0,-30.0,-130.0,1022.74
1778560070.668447,599616385004585646,8532,-1015.0,-25.0,-119.0,1022.26
1778560070.708447,599616385044585646,8532,-1014.0,-31.0,-121.0,1021.66
1778560070.702426,599616385065259560,8568,-1014.0,-22.0,-120.0,1021.31
1778560070.742426,599616385105259560,8568,-1014.0,-28.0,-120.0,1021.46
1778560070.782426,599616385145259560,8568,-1015.0,-26.0,-121.0,1022.52
1778560070.822426,599616385185259560,8568,-1014.0,-29.0,-120.0,1021.49
1778560070.862426,599616385225259560,8568,-1014.0,-28.0,-122.0,1021.7
1778560070.902426,599616385265259560,8568,-1012.0,-26.0,-119.0,1019.3
1778560070.942426,599616385305259560,8568,-1015.0,-27.0,-119.0,1022.31
1778560070.982426,599616385345259560,8568,-1015.0,-25.0,-119.0,1022.26
1778560071.022426,599616385385259560,8568,-1015.0,-28.0,-121.0,1022.57
1778560071.062426,599616385425259560,8568,-1014.0,-29.0,-124.0,1021.97
1778560071.102426,599616385465259560,8568,-1015.0,-29.0,-123.0,1022.84
1778560071.142426,599616385505259560,8568,-1015.0,-30.0,-122.0,1022.75
1778560071.182426,599616385545259560,8568,-1014.0,-26.0,-122.0,1021.64
1778560071.222426,599616385585259560,8568,-1013.0,-25.0,-123.0,1020.75
1778560071.262426,599616385625259560,8568,-1015.0,-26.0,-124.0,1022.88
1778560071.302426,599616385665259560,8568,-1014.0,-27.0,-123.0,1021.79
1778560071.342426,599616385705259560,8568,-1015.0,-29.0,-122.0,1022.72
1778560071.382426,599616385745259560,8568,-1014.0,-29.0,-124.0,1021.97
1778560071.422426,599616385785259560,8568,-1014.0,-24.0,-123.0,1021.71
1778560071.462426,599616385825259560,8568,-1014.0,-25.0,-123.0,1021.74
1778560071.502426,599616385865259560,8568,-1014.0,-25.0,-126.0,1022.1
1778560071.542426,599616385905259560,8568,-1013.0,-29.0,-123.0,1020.85
1778560071.582426,599616385945259560,8568,-1017.0,-25.0,-135.0,1026.23
1778560071.622426,599616385985259560,8568,-1010.0,-31.0,-111.0,1016.55
1778560071.662426,599616386025259560,8568,-1015.0,-24.0,-130.0,1023.57
1778560071.702426,599616386065259560,8568,-1013.0,-24.0,-129.0,1021.46
1778560071.742426,599616386105259560,8568,-1015.0,-26.0,-120.0,1022.4
1778560071.782426,599616386145259560,8568,-1014.0,-30.0,-121.0,1021.63
1778560071.822426,599616386185259560,8568,-1014.0,-27.0,-122.0,1021.67
1778560071.862426,599616386225259560,8568,-1014.0,-26.0,-122.0,1021.64
1778560071.902426,599616386265259560,8568,-1015.0,-24.0,-123.0,1022.71
1778560071.942426,599616386305259560,8568,-1013.0,-27.0,-119.0,1020.32
1778560071.982426,599616386345259560,8568,-1014.0,-28.0,-124.0,1021.94
1778560072.022426,599616386385259560,8568,-1013.0,-25.0,-118.0,1020.16
1778560072.062426,599616386425259560,8568,-1013.0,-25.0,-120.0,1020.39
1778560072.102426,599616386465259560,8568,-1014.0,-22.0,-121.0,1021.43
1778560072.188737,599616386485628324,8604,-1011.0,-24.0,-126.0,1019.1
1778560072.228737,599616386525628324,8604,-1012.0,-24.0,-125.0,1019.97
1778560072.268737,599616386565628324,8604,-1014.0,-25.0,-124.0,1021.86
1778560072.308737,599616386605628324,8604,-1015.0,-25.0,-123.0,1022.73
1778560072.348737,599616386645628324,8604,-1015.0,-26.0,-122.0,1022.64
1778560072.388737,599616386685628324,8604,-1015.0,-24.0,-120.0,1022.35
1778560072.428737,599616386725628324,8604,-1015.0,-26.0,-118.0,1022.17
1778560072.468737,599616386765628324,8604,-1015.0,-26.0,-118.0,1022.17
1778560072.508737,599616386805628324,8604,-1015.0,-27.0,-120.0,1022.43
1778560072.548737,599616386845628324,8604,-1015.0,-26.0,-120.0,1022.4
1778560072.588737,599616386885628324,8604,-1015.0,-26.0,-116.0,1021.94
1778560072.628737,599616386925628324,8604,-1015.0,-25.0,-127.0,1023.22
1778560072.668737,599616386965628324,8604,-1012.0,-30.0,-101.0,1017.47
1778560072.708737,599616387005628324,8604,-1015.0,-23.0,-130.0,1023.55
1778560072.748737,599616387045628324,8604,-1014.0,-25.0,-117.0,1021.03
1778560072.788737,599616387085628324,8604,-1015.0,-27.0,-118.0,1022.19
1778560072.828737,599616387125628324,8604,-1014.0,-25.0,-118.0,1021.15
1778560072.868737,599616387165628324,8604,-1014.0,-25.0,-117.0,1021.03
1778560072.908737,599616387205628324,8604,-1015.0,-28.0,-118.0,1022.22
1778560072.948737,599616387245628324,8604,-1015.0,-26.0,-118.0,1022.17
1778560072.988737,599616387285628324,8604,-1013.0,-27.0,-116.0,1019.98
1778560073.028737,599616387325628324,8604,-1014.0,-28.0,-122.0,1021.7
1778560073.068737,599616387365628324,8604,-1015.0,-25.0,-116.0,1021.91
1778560073.108737,599616387405628324,8604,-1015.0,-29.0,-118.0,1022.25
1778560073.148737,599616387445628324,8604,-1014.0,-26.0,-119.0,1021.29
1778560073.188737,599616387485628324,8604,-1014.0,-29.0,-121.0,1021.61
1778560073.228737,599616387525628324,8604,-1014.0,-26.0,-121.0,1021.52
1778560073.268737,599616387565628324,8604,-1015.0,-27.0,-121.0,1022.54
1778560073.308737,599616387605628324,8604,-1015.0,-27.0,-121.0,1022.54
1778560073.348737,599616387645628324,8604,-1014.0,-26.0,-120.0,1021.41
1778560073.388737,599616387685628324,8604,-1014.0,-26.0,-122.0,1021.64
1778560073.428737,599616387725628324,8604,-1014.0,-26.0,-121.0,1021.52
1778560073.468737,599616387765628324,8604,-1014.0,-25.0,-122.0,1021.62
1778560073.508737,599616387805628324,8604,-1014.0,-27.0,-124.0,1021.91
1778560073.548737,599616387845628324,8604,-1013.0,-29.0,-119.0,1020.38
1778560073.588737,599616387885628324,8604,-1016.0,-23.0,-129.0,1024.41
1778560073.538169,599616387905478284,8640,-1010.0,-28.0,-110.0,1016.36
1778560073.578169,599616387945478284,8640,-1016.0,-27.0,-122.0,1023.65
1778560073.618169,599616387985478284,8640,-1012.0,-26.0,-132.0,1020.9
1778560073.658169,599616388025478284,8640,-1014.0,-22.0,-120.0,1021.31
1778560073.698169,599616388065478284,8640,-1015.0,-27.0,-122.0,1022.66
1778560073.738169,599616388105478284,8640,-1014.0,-26.0,-123.0,1021.76
1778560073.778169,599616388145478284,8640,-1013.0,-25.0,-124.0,1020.87
1778560073.818169,599616388185478284,8640,-1015.0,-24.0,-124.0,1022.83
1778560073.858169,599616388225478284,8640,-1015.0,-28.0,-123.0,1022.81
1778560073.898169,599616388265478284,8640,-1014.0,-27.0,-124.0,1021.91
1778560073.938169,599616388305478284,8640,-1012.0,-23.0,-122.0,1019.59
1778560073.978169,599616388345478284,8640,-1014.0,-24.0,-125.0,1021.96
1778560074.018169,599616388385478284,8640,-1015.0,-23.0,-125.0,1022.93
1778560074.058169,599616388425478284,8640,-1015.0,-31.0,-127.0,1023.38
1778560074.098169,599616388465478284,8640,-1013.0,-28.0,-128.0,1021.44
1778560074.138169,599616388505478284,8640,-1014.0,-25.0,-127.0,1022.23
1778560074.178169,599616388545478284,8640,-1014.0,-28.0,-125.0,1022.06
1778560074.218169,599616388585478284,8640,-1014.0,-28.0,-124.0,1021.94
1778560074.258169,599616388625478284,8640,-1014.0,-24.0,-125.0,1021.96
1778560074.298169,599616388665478284,8640,-1013.0,-23.0,-128.0,1021.31
1778560074.338169,599616388705478284,8640,-1014.0,-25.0,-118.0,1021.15
1778560074.378169,599616388745478284,8640,-1014.0,-25.0,-134.0,1023.12
1778560074.418169,599616388785478284,8640,-1011.0,-27.0,-117.0,1018.11
1778560074.458169,599616388825478284,8640,-1014.0,-27.0,-123.0,1021.79
1778560074.498169,599616388865478284,8640,-1015.0,-25.0,-136.0,1024.38
1778560074.538169,599616388905478284,8640,-1014.0,-22.0,-120.0,1021.31
1778560074.578169,599616388945478284,8640,-1014.0,-27.0,-124.0,1021.91
1778560074.618169,599616388985478284,8640,-1013.0,-25.0,-125.0,1020.99
1778560074.658169,599616389025478284,8640,-1014.0,-27.0,-123.0,1021.79
1778560074.698169,599616389065478284,8640,-1014.0,-23.0,-125.0,1021.93
1778560074.738169,599616389105478284,8640,-1014.0,-27.0,-125.0,1022.03
1778560074.778169,599616389145478284,8640,-1014.0,-25.0,-124.0,1021.86
1778560074.818169,599616389185478284,8640,-1012.0,-26.0,-122.0,1019.66
1778560074.858169,599616389225478284,8640,-1015.0,-27.0,-123.0,1022.78
1778560074.898169,599616389265478284,8640,-1015.0,-27.0,-122.0,1022.66
1778560074.938169,599616389305478284,8640,-1014.0,-27.0,-126.0,1022.16
1778560074.978617,599616389325572386,8676,-1012.0,-27.0,-128.0,1020.42
1778560075.018617,599616389365572386,8676,-1014.0,-25.0,-127.0,1022.23
1778560075.058617,599616389405572386,8676,-1014.0,-27.0,-126.0,1022.16
1778560075.098617,599616389445572386,8676,-1014.0,-26.0,-127.0,1022.25
1778560075.138617,599616389485572386,8676,-1014.0,-25.0,-128.0,1022.35
1778560075.178617,599616389525572386,8676,-1013.0,-26.0,-127.0,1021.26
1778560075.218617,599616389565572386,8676,-1012.0,-23.0,-136.0,1021.36
1778560075.258617,599616389605572386,8676,-1012.0,-30.0,-117.0,1019.18
1778560075.298617,599616389645572386,8676,-1014.0,-27.0,-135.0,1023.3
1778560075.338617,599616389685572386,8676,-1013.0,-23.0,-124.0,1020.82
1778560075.378617,599616389725572386,8676,-1016.0,-28.0,-124.0,1023.92
1778560075.418617,599616389765572386,8676,-1013.0,-21.0,-122.0,1020.54
1778560075.458617,599616389805572386,8676,-1015.0,-30.0,-122.0,1022.75
1778560075.498617,599616389845572386,8676,-1014.0,-24.0,-122.0,1021.59
1778560075.538617,599616389885572386,8676,-1014.0,-20.0,-122.0,1021.51
1778560075.578617,599616389925572386,8676,-1014.0,-20.0,-120.0,1021.27
1778560075.618617,599616389965572386,8676,-1014.0,-28.0,-122.0,1021.7
1778560075.658617,599616390005572386,8676,-1013.0,-24.0,-121.0,1020.48
1778560075.698617,599616390045572386,8676,-1015.0,-26.0,-119.0,1022.28
1778560075.738617,599616390085572386,8676,-1014.0,-26.0,-121.0,1021.52
1778560075.778617,599616390125572386,8676,-1013.0,-25.0,-124.0,1020.87
1778560075.818617,599616390165572386,8676,-1014.0,-25.0,-124.0,1021.86
1778560075.858617,599616390205572386,8676,-1014.0,-25.0,-125.0,1021.98
1778560075.898617,599616390245572386,8676,-1014.0,-26.0,-125.0,1022.01
1778560075.938617,599616390285572386,8676,-1014.0,-24.0,-125.0,1021.96
1778560075.978617,599616390325572386,8676,-1014.0,-25.0,-126.0,1022.1
1778560076.018617,599616390365572386,8676,-1012.0,-25.0,-123.0,1019.75
1778560076.058617,599616390405572386,8676,-1014.0,-21.0,-134.0,1023.03
1778560076.098617,599616390445572386,8676,-1007.0,-26.0,-128.0,1015.44
1778560076.138617,599616390485572386,8676,-1013.0,-24.0,-133.0,1021.98
1778560076.178617,599616390525572386,8676,-1012.0,-21.0,-140.0,1021.85
1778560076.218617,599616390565572386,8676,-1015.0,-23.0,-122.0,1022.56
1778560076.258617,599616390605572386,8676,-1014.0,-23.0,-123.0,1021.69
1778560076.298617,599616390645572386,8676,-1014.0,-21.0,-121.0,1021.41
1778560076.338617,599616390685572386,8676,-1015.0,-22.0,-120.0,1022.31
1778560076.378617,599616390725572386,8676,-1016.0,-24.0,-121.0,1023.46
1778560076.418131,599616390746032672,8712,-1015.0,-28.0,-115.0,1021.88
1778560076.458131,599616390786032672,8712,-1015.0,-26.0,-120.0,1022.4
1778560076.498131,599616390826032672,8712,-1013.0,-25.0,-114.0,1019.7
1778560076.538131,599616390866032672,8712,-1015.0,-25.0,-113.0,1021.58
1778560076.578131,599616390906032672,8712,-1015.0,-26.0,-115.0,1021.82
1778560076.618131,599616390946032672,8712,-1015.0,-27.0,-118.0,1022.19
1778560076.658131,599616390986032672,8712,-1014.0,-28.0,-118.0,1021.23
1778560076.698131,599616391026032672,8712,-1015.0,-26.0,-119.0,1022.28
1778560076.738131,599616391066032672,8712,-1014.0,-26.0,-119.0,1021.29
1778560076.778131,599616391106032672,8712,-1014.0,-26.0,-120.0,1021.41
1778560076.818131,599616391146032672,8712,-1015.0,-28.0,-120.0,1022.45
1778560076.858131,599616391186032672,8712,-1014.0,-28.0,-120.0,1021.46
1778560076.898131,599616391226032672,8712,-1014.0,-28.0,-121.0,1021.58
1778560076.938131,599616391266032672,8712,-1014.0,-25.0,-121.0,1021.5
1778560076.978131,599616391306032672,8712,-1014.0,-30.0,-119.0,1021.4
1778560077.018131,599616391346032672,8712,-1015.0,-24.0,-129.0,1023.45
1778560077.058131,599616391386032672,8712,-1009.0,-27.0,-112.0,1015.56
1778560077.098131,599616391426032672,8712,-1015.0,-23.0,-123.0,1022.68
1778560077.138131,599616391466032672,8712,-1014.0,-26.0,-128.0,1022.38
1778560077.178131,599616391506032672,8712,-1016.0,-25.0,-118.0,1023.13
1778560077.218131,599616391546032672,8712,-1015.0,-27.0,-124.0,1022.9
1778560077.258131,599616391586032672,8712,-1014.0,-24.0,-123.0,1021.71
1778560077.298131,599616391626032672,8712,-1016.0,-25.0,-119.0,1023.25
1778560077.338131,599616391666032672,8712,-1012.0,-24.0,-116.0,1018.91
1778560077.378131,599616391706032672,8712,-1014.0,-28.0,-119.0,1021.34
1778560077.418131,599616391746032672,8712,-1015.0,-22.0,-155.0,1027.0
1778560077.458131,599616391786032672,8712,-1008.0,-24.0,-108.0,1014.05
1778560077.498131,599616391826032672,8712,-1013.0,-33.0,-125.0,1021.22
1778560077.538131,599616391866032672,8712,-1014.0,-21.0,-127.0,1022.14
1778560077.578131,599616391906032672,8712,-1007.0,-26.0,-139.0,1016.88
1778560077.618131,599616391946032672,8712,-1011.0,-32.0,-134.0,1020.34
1778560077.658131,599616391986032672,8712,-1016.0,-26.0,-115.0,1022.82
1778560077.698131,599616392026032672,8712,-1016.0,-29.0,-132.0,1024.95
1778560077.738131,599616392066032672,8712,-1015.0,-30.0,-133.0,1024.12
1778560077.778131,599616392106032672,8712,-1012.0,-17.0,-128.0,1020.2
1778560077.818131,599616392146032672,8712,-1015.0,-28.0,-113.0,1021.65
1778560077.813326,599616392165638486,8748,-1014.0,-22.0,-117.0,1020.96
1778560077.853326,599616392205638486,8748,-1013.0,-29.0,-117.0,1020.15
1778560077.893326,599616392245638486,8748,-1016.0,-25.0,-121.0,1023.49
1778560077.933326,599616392285638486,8748,-1016.0,-24.0,-116.0,1022.88
1778560077.973326,599616392325638486,8748,-1013.0,-28.0,-119.0,1020.35
1778560078.013326,599616392365638486,8748,-1013.0,-28.0,-119.0,1020.35
1778560078.053326,599616392405638486,8748,-1013.0,-26.0,-127.0,1021.26
1778560078.093326,599616392445638486,8748,-1013.0,-26.0,-114.0,1019.73
1778560078.133326,599616392485638486,8748,-1017.0,-24.0,-125.0,1024.93
1778560078.173326,599616392525638486,8748,-1011.0,-25.0,-115.0,1017.83
1778560078.213326,599616392565638486,8748,-1015.0,-26.0,-119.0,1022.28
1778560078.253326,599616392605638486,8748,-1016.0,-25.0,-118.0,1023.13
1778560078.293326,599616392645638486,8748,-1013.0,-29.0,-118.0,1020.26
1778560078.333326,599616392685638486,8748,-1014.0,-23.0,-114.0,1020.65
1778560078.373326,599616392725638486,8748,-1016.0,-35.0,-115.0,1023.09
1778560078.413326,599616392765638486,8748,-1012.0,-32.0,-122.0,1019.83
1778560078.453326,599616392805638486,8748,-1015.0,-27.0,-119.0,1022.31
1778560078.493326,599616392845638486,8748,-1015.0,-27.0,-110.0,1021.3
1778560078.533326,599616392885638486,8748,-1015.0,-29.0,-113.0,1021.68
1778560078.573326,599616392925638486,8748,-1015.0,-28.0,-117.0,1022.1
1778560078.613326,599616392965638486,8748,-1014.0,-28.0,-116.0,1021.0
1778560078.653326,599616393005638486,8748,-1015.0,-26.0,-120.0,1022.4
1778560078.693326,599616393045638486,8748,-1015.0,-25.0,-123.0,1022.73
1778560078.733326,599616393085638486,8748,-1014.0,-28.0,-122.0,1021.7
1778560078.773326,599616393125638486,8748,-1014.0,-30.0,-122.0,1021.75
1778560078.813326,599616393165638486,8748,-1015.0,-29.0,-122.0,1022.72
1778560078.853326,599616393205638486,8748,-1015.0,-33.0,-121.0,1022.72
1778560078.893326,599616393245638486,8748,-1014.0,-31.0,-120.0,1021.55
1778560078.933326,599616393285638486,8748,-1014.0,-28.0,-122.0,1021.7
1778560078.973326,599616393325638486,8748,-1015.0,-26.0,-121.0,1022.52
1778560079.013326,599616393365638486,8748,-1014.0,-26.0,-121.0,1021.52
1778560079.053326,599616393405638486,8748,-1015.0,-29.0,-123.0,1022.84
1778560079.093326,599616393445638486,8748,-1014.0,-27.0,-125.0,1022.03
1778560079.133326,599616393485638486,8748,-1013.0,-30.0,-121.0,1020.64
1778560079.173326,599616393525638486,8748,-1016.0,-26.0,-140.0,1025.93
1778560079.213326,599616393565638486,8748,-1009.0,-35.0,-113.0,1015.91
1778560079.255676,599616393585183272,8784,-1014.0,-27.0,-135.0,1023.3
1778560079.295676,599616393625183272,8784,-1012.0,-27.0,-129.0,1020.55
1778560079.335676,599616393665183272,8784,-1015.0,-29.0,-126.0,1023.2
1778560079.375676,599616393705183272,8784,-1013.0,-31.0,-127.0,1021.4
1778560079.415676,599616393745183272,8784,-1013.0,-27.0,-127.0,1021.29
1778560079.455676,599616393785183272,8784,-1015.0,-27.0,-129.0,1023.52
1778560079.495676,599616393825183272,8784,-1013.0,-25.0,-127.0,1021.24
1778560079.535676,599616393865183272,8784,-1014.0,-29.0,-128.0,1022.46
1778560079.575676,599616393905183272,8784,-1014.0,-29.0,-134.0,1023.23
1778560079.615676,599616393945183272,8784,-1012.0,-26.0,-130.0,1020.65
1778560079.655676,599616393985183272,8784,-1014.0,-29.0,-131.0,1022.84
1778560079.695676,599616394025183272,8784,-1014.0,-27.0,-132.0,1022.91
1778560079.735676,599616394065183272,8784,-1013.0,-27.0,-135.0,1022.31
1778560079.775676,599616394105183272,8784,-1013.0,-25.0,-135.0,1022.26
1778560079.815676,599616394145183272,8784,-1014.0,-25.0,-133.0,1022.99
1778560079.855676,599616394185183272,8784,-1014.0,-28.0,-135.0,1023.33
1778560079.895676,599616394225183272,8784,-1014.0,-26.0,-133.0,1023.02
1778560079.935676,599616394265183272,8784,-1014.0,-28.0,-132.0,1022.94
1778560079.975676,599616394305183272,8784,-1014.0,-30.0,-133.0,1023.13
1778560080.015676,599616394345183272,8784,-1013.0,-31.0,-130.0,1021.78
1778560080.055676,599616394385183272,8784,-1014.0,-31.0,-130.0,1022.77
1778560080.095676,599616394425183272,8784,-1014.0,-30.0,-127.0,1022.36
1778560080.135676,599616394465183272,8784,-1014.0,-30.0,-124.0,1021.99
1778560080.175676,599616394505183272,8784,-1014.0,-28.0,-124.0,1021.94
1778560080.215676,599616394545183272,8784,-1014.0,-23.0,-124.0,1021.81
1778560080.255676,599616394585183272,8784,-1014.0,-25.0,-125.0,1021.98
1778560080.295676,599616394625183272,8784,-1013.0,-23.0,-121.0,1020.46
1778560080.335676,599616394665183272,8784,-1016.0,-21.0,-132.0,1024.75
1778560080.375676,599616394705183272,8784,-1009.0,-29.0,-110.0,1015.39
1778560080.415676,599616394745183272,8784,-1015.0,-23.0,-133.0,1023.94
1778560080.455676,599616394785183272,8784,-1013.0,-23.0,-132.0,1021.82
1778560080.495676,599616394825183272,8784,-1016.0,-23.0,-120.0,1023.32
1778560080.535676,599616394865183272,8784,-1015.0,-27.0,-122.0,1022.66
1778560080.575676,599616394905183272,8784,-1013.0,-24.0,-120.0,1020.37
1778560080.615676,599616394945183272,8784,-1015.0,-23.0,-121.0,1022.45
1778560080.655676,599616394985183272,8784,-1014.0,-21.0,-122.0,1021.53
1778560080.648690,599616395005185818,8820,-1014.0,-26.0,-117.0,1021.06
1778560080.688690,599616395045185818,8820,-1013.0,-26.0,-123.0,1020.77
1778560080.728690,599616395085185818,8820,-1012.0,-26.0,-120.0,1019.42
1778560080.768690,599616395125185818,8820,-1013.0,-24.0,-121.0,1020.48
1778560080.808690,599616395165185818,8820,-1014.0,-24.0,-120.0,1021.36
1778560080.848690,599616395205185818,8820,-1013.0,-26.0,-119.0,1020.3
1778560080.888690,599616395245185818,8820,-1015.0,-25.0,-123.0,1022.73
1778560080.928690,599616395285185818,8820,-1016.0,-26.0,-121.0,1023.51
1778560080.968690,599616395325185818,8820,-1016.0,-28.0,-118.0,1023.21
1778560081.008690,599616395365185818,8820,-1015.0,-30.0,-116.0,1022.05
1778560081.048690,599616395405185818,8820,-1014.0,-28.0,-116.0,1021.0
1778560081.088690,599616395445185818,8820,-1016.0,-28.0,-117.0,1023.1
1778560081.128690,599616395485185818,8820,-1014.0,-26.0,-115.0,1020.83
1778560081.168690,599616395525185818,8820,-1015.0,-29.0,-118.0,1022.25
1778560081.208690,599616395565185818,8820,-1015.0,-28.0,-117.0,1022.1
1778560081.248690,599616395605185818,8820,-1014.0,-27.0,-120.0,1021.43
1778560081.288690,599616395645185818,8820,-1013.0,-27.0,-116.0,1019.98
1778560081.328690,599616395685185818,8820,-1016.0,-24.0,-128.0,1024.31
1778560081.368690,599616395725185818,8820,-1011.0,-28.0,-109.0,1017.24
1778560081.408690,599616395765185818,8820,-1015.0,-25.0,-125.0,1022.97
1778560081.448690,599616395805185818,8820,-1013.0,-24.0,-130.0,1021.59
1778560081.488690,599616395845185818,8820,-1015.0,-26.0,-121.0,1022.52
1778560081.528690,599616395885185818,8820,-1014.0,-29.0,-122.0,1021.72
1778560081.568690,599616395925185818,8820,-1014.0,-27.0,-121.0,1021.55
1778560081.608690,599616395965185818,8820,-1014.0,-27.0,-121.0,1021.55
1778560081.648690,599616396005185818,8820,-1015.0,-27.0,-123.0,1022.78
1778560081.688690,599616396045185818,8820,-1014.0,-30.0,-123.0,1021.87
1778560081.728690,599616396085185818,8820,-1014.0,-29.0,-125.0,1022.09
1778560081.768690,599616396125185818,8820,-1014.0,-28.0,-127.0,1022.31
1778560081.808690,599616396165185818,8820,-1017.0,-32.0,-121.0,1024.67
1778560081.848690,599616396205185818,8820,-1017.0,-31.0,-122.0,1024.76
1778560081.888690,599616396245185818,8820,-1015.0,-32.0,-120.0,1022.57
1778560081.928690,599616396285185818,8820,-1012.0,-21.0,-126.0,1020.03
1778560081.968690,599616396325185818,8820,-1014.0,-29.0,-127.0,1022.33
1778560082.008690,599616396365185818,8820,-1014.0,-31.0,-126.0,1022.27
1778560082.048690,599616396405185818,8820,-1014.0,-27.0,-134.0,1023.17
1778560082.088952,599616396425218850,8856,-1010.0,-32.0,-131.0,1018.96
1778560082.128952,599616396465218850,8856,-1015.0,-28.0,-132.0,1023.93
1778560082.168952,599616396505218850,8856,-1016.0,-32.0,-131.0,1024.91
1778560082.208952,599616396545218850,8856,-1014.0,-31.0,-134.0,1023.29
1778560082.248952,599616396585218850,8856,-1017.0,-26.0,-129.0,1025.48
1778560082.288952,599616396625218850,8856,-1016.0,-21.0,-135.0,1025.14
1778560082.328952,599616396665218850,8856,-1016.0,-22.0,-133.0,1024.9
1778560082.368952,599616396705218850,8856,-1014.0,-13.0,-142.0,1023.98
1778560082.408952,599616396745218850,8856,-1006.0,-35.0,-114.0,1013.04
1778560082.448952,599616396785218850,8856,-1017.0,-44.0,-121.0,1025.12
1778560082.488952,599616396825218850,8856,-1018.0,-65.0,-67.0,1022.27
1778560082.528952,599616396865218850,8856,-1021.0,-63.0,-35.0,1023.54
1778560082.568952,599616396905218850,8856,-999.0,-42.0,-90.0,1003.92
1778560082.608952,599616396945218850,8856,-944.0,-23.0,-138.0,954.31
1778560082.648952,599616396985218850,8856,-974.0,-13.0,-187.0,991.87
1778560082.688952,599616397025218850,8856,-995.0,-21.0,-143.0,1005.44
1778560082.728952,599616397065218850,8856,-1021.0,-19.0,-107.0,1026.77
1778560082.768952,599616397105218850,8856,-1052.0,-41.0,-96.0,1057.17
1778560082.808952,599616397145218850,8856,-1031.0,-57.0,-111.0,1038.52
1778560082.848952,599616397185218850,8856,-1010.0,-17.0,-119.0,1017.13
1778560082.888952,599616397225218850,8856,-1015.0,-19.0,-145.0,1025.48
1778560082.928952,599616397265218850,8856,-1013.0,-19.0,-165.0,1026.53
1778560082.968952,599616397305218850,8856,-1015.0,-11.0,-168.0,1028.87
1778560083.008952,599616397345218850,8856,-1016.0,-11.0,-165.0,1029.37
1778560083.048952,599616397385218850,8856,-1015.0,-11.0,-176.0,1030.2
1778560083.088952,599616397425218850,8856,-1006.0,-11.0,-171.0,1020.49
1778560083.128952,599616397465218850,8856,-1014.0,-11.0,-179.0,1029.74
1778560083.168952,599616397505218850,8856,-1015.0,-8.0,-158.0,1027.26
1778560083.208952,599616397545218850,8856,-1014.0,-11.0,-159.0,1026.45
1778560083.248952,599616397585218850,8856,-1018.0,0.0,-180.0,1033.79
1778560083.288952,599616397625218850,8856,-1000.0,-2.0,-128.0,1008.16
1778560083.328952,599616397665218850,8856,-1014.0,0.0,-119.0,1020.96
1778560083.368952,599616397705218850,8856,-1016.0,3.0,-124.0,1023.54
1778560083.408952,599616397745218850,8856,-1018.0,-22.0,-113.0,1024.49
1778560083.448952,599616397785218850,8856,-1020.0,-29.0,-80.0,1023.54
1778560083.488952,599616397825218850,8856,-1014.0,-25.0,-105.0,1019.73
1778560083.484142,599616397845740212,8892,-986.0,-21.0,-129.0,994.62
1778560083.524142,599616397885740212,8892,-1004.0,14.0,-101.0,1009.16
1778560083.564142,599616397925740212,8892,-1016.0,21.0,-76.0,1019.05
1778560083.604142,599616397965740212,8892,-1021.0,-1.0,-99.0,1025.79
1778560083.644142,599616398005740212,8892,-1011.0,-23.0,-80.0,1014.42
1778560083.684142,599616398045740212,8892,-1013.0,-51.0,-112.0,1020.45
1778560083.724142,599616398085740212,8892,-1017.0,-57.0,-117.0,1025.29
1778560083.764142,599616398125740212,8892,-1015.0,-78.0,-129.0,1026.13
1778560083.804142,599616398165740212,8892,-1011.0,-70.0,-132.0,1021.98
1778560083.844142,599616398205740212,8892,-1015.0,-28.0,-125.0,1023.05
1778560083.884142,599616398245740212,8892,-1015.0,-4.0,-128.0,1023.05
1778560083.924142,599616398285740212,8892,-1015.0,9.0,-132.0,1023.59
1778560083.964142,599616398325740212,8892,-1012.0,16.0,-137.0,1021.36
1778560084.004142,599616398365740212,8892,-1008.0,4.0,-136.0,1017.14
